match_id	player_id	player_name	player_nickname	player_stat_assists	player_stat_deaths	player_stat_headshot_percent	player_stat_headshots	player_stat_kd_ratio	player_stat_kills	scheduled_time	team_abv	team_id	team_name	team_qualifier	team_stat_assists	team_stat_deaths	team_stat_headshot_percent	team_stat_headshots	team_stat_kd_ratio	team_stat_kills	tn_id	tn_name	odds_away	odds_home	winner_id	is_winner
sr:match:11370201	sr:player:1119463	Gomes, Yuri	yuuurih	19	100	35.19	38	1.08	108	3/31/2017 21:40	ITZ	sr:competitor:274885	Intz E-Sports	away	19	100	35.19	38	1.08	108	sr:tournament:14121	ESL Brasil Premier League	60.9	39.1	sr:competitor:274885	TRUE
sr:match:11370201	sr:player:1012077	Nogueira, Nicholas	guerri	22	108	33	33	0.93	100	3/31/2017 21:40	TSH	sr:competitor:325463	Tshow	home	22	108	33	33	0.93	100	sr:tournament:14121	ESL Brasil Premier League	60.9	39.1	sr:competitor:274885	FALSE
sr:match:11370201	sr:player:1119499	Lourencin, Joao	KNIGHT	22	108	33	33	0.93	100	3/31/2017 21:40	TSH	sr:competitor:325463	Tshow	home	22	108	33	33	0.93	100	sr:tournament:14121	ESL Brasil Premier League	60.9	39.1	sr:competitor:274885	FALSE
sr:match:11370201	sr:player:1119501	Souza, Fernando	F11	22	108	33	33	0.93	100	3/31/2017 21:40	TSH	sr:competitor:325463	Tshow	home	22	108	33	33	0.93	100	sr:tournament:14121	ESL Brasil Premier League	60.9	39.1	sr:competitor:274885	FALSE
sr:match:11370201	sr:player:1119503	Figueiredo, Vinicius	VINI	22	108	33	33	0.93	100	3/31/2017 21:40	TSH	sr:competitor:325463	Tshow	home	22	108	33	33	0.93	100	sr:tournament:14121	ESL Brasil Premier League	60.9	39.1	sr:competitor:274885	FALSE
sr:match:11370201	sr:player:1119505	Godoy, Vinicius	ZAM	22	108	33	33	0.93	100	3/31/2017 21:40	TSH	sr:competitor:325463	Tshow	home	22	108	33	33	0.93	100	sr:tournament:14121	ESL Brasil Premier League	60.9	39.1	sr:competitor:274885	FALSE
sr:match:11370201	sr:player:1012063	Barchfield, Dener	khtexS	19	100	35.19	38	1.08	108	3/31/2017 21:40	ITZ	sr:competitor:274885	Intz E-Sports	away	19	100	35.19	38	1.08	108	sr:tournament:14121	ESL Brasil Premier League	60.9	39.1	sr:competitor:274885	TRUE
sr:match:11370201	sr:player:1012083	Caires	fp1	19	100	35.19	38	1.08	108	3/31/2017 21:40	ITZ	sr:competitor:274885	Intz E-Sports	away	19	100	35.19	38	1.08	108	sr:tournament:14121	ESL Brasil Premier League	60.9	39.1	sr:competitor:274885	TRUE
sr:match:11370201	sr:player:1119459	Toledo, Ramon	RMNxD	19	100	35.19	38	1.08	108	3/31/2017 21:40	ITZ	sr:competitor:274885	Intz E-Sports	away	19	100	35.19	38	1.08	108	sr:tournament:14121	ESL Brasil Premier League	60.9	39.1	sr:competitor:274885	TRUE
sr:match:11370201	sr:player:1119461	Herrera, Thiago	ttJM	19	100	35.19	38	1.08	108	3/31/2017 21:40	ITZ	sr:competitor:274885	Intz E-Sports	away	19	100	35.19	38	1.08	108	sr:tournament:14121	ESL Brasil Premier League	60.9	39.1	sr:competitor:274885	TRUE
sr:match:11370199	sr:player:1119477	Schenato, Gabriel	NEKIZ	27	133	38.17	50	0.98	131	3/31/2017 22:55	PAI	sr:competitor:325451	Pain Gaming	away	27	133	38.17	50	0.98	131	sr:tournament:14121	ESL Brasil Premier League	59	41	sr:competitor:325451	TRUE
sr:match:11370199	sr:player:1012067	Pereira, Alef	tatazin	27	133	38.17	50	0.98	131	3/31/2017 22:55	PAI	sr:competitor:325451	Pain Gaming	away	27	133	38.17	50	0.98	131	sr:tournament:14121	ESL Brasil Premier League	59	41	sr:competitor:325451	TRUE
sr:match:11370199	sr:player:1012065	Felipe, Paulo	land1n	27	133	38.17	50	0.98	131	3/31/2017 22:55	PAI	sr:competitor:325451	Pain Gaming	away	27	133	38.17	50	0.98	131	sr:tournament:14121	ESL Brasil Premier League	59	41	sr:competitor:325451	TRUE
sr:match:11370199	sr:player:1012061	Fischer, Denis	dzt	27	133	38.17	50	0.98	131	3/31/2017 22:55	PAI	sr:competitor:325451	Pain Gaming	away	27	133	38.17	50	0.98	131	sr:tournament:14121	ESL Brasil Premier League	59	41	sr:competitor:325451	TRUE
sr:match:11370199	sr:player:1120583	Franca, Thiago	TIFA	19	128	38.35	51	1.04	133	3/31/2017 22:55	MER	sr:competitor:325443	Merciless Gaming	home	19	128	38.35	51	1.04	133	sr:tournament:14121	ESL Brasil Premier League	59	41	sr:competitor:325451	FALSE
sr:match:11370199	sr:player:1119481	Cespedes, Marcelo	chelo	27	133	38.17	50	0.98	131	3/31/2017 22:55	PAI	sr:competitor:325451	Pain Gaming	away	27	133	38.17	50	0.98	131	sr:tournament:14121	ESL Brasil Premier League	59	41	sr:competitor:325451	TRUE
sr:match:11370199	sr:player:1119423	Resende, Arthur	prdd	19	128	38.35	51	1.04	133	3/31/2017 22:55	MER	sr:competitor:325443	Merciless Gaming	home	19	128	38.35	51	1.04	133	sr:tournament:14121	ESL Brasil Premier League	59	41	sr:competitor:325451	FALSE
sr:match:11370199	sr:player:1012087	Diniz, Allan	invul	19	128	38.35	51	1.04	133	3/31/2017 22:55	MER	sr:competitor:325443	Merciless Gaming	home	19	128	38.35	51	1.04	133	sr:tournament:14121	ESL Brasil Premier League	59	41	sr:competitor:325451	FALSE
sr:match:11370199	sr:player:1012059	Farias, Felipe	DELBONI	19	128	38.35	51	1.04	133	3/31/2017 22:55	MER	sr:competitor:325443	Merciless Gaming	home	19	128	38.35	51	1.04	133	sr:tournament:14121	ESL Brasil Premier League	59	41	sr:competitor:325451	FALSE
sr:match:11370199	sr:player:1119425	Spacca, Guilherme	spacca	19	128	38.35	51	1.04	133	3/31/2017 22:55	MER	sr:competitor:325443	Merciless Gaming	home	19	128	38.35	51	1.04	133	sr:tournament:14121	ESL Brasil Premier League	59	41	sr:competitor:325451	FALSE
sr:match:11370203	sr:player:1119429	Reis, Francisco	CONTROL	21	79	45.92	45	1.24	98	4/1/2017 1:00	KEY	sr:competitor:325445	Keyd Stars	home	21	79	45.92	45	1.24	98	sr:tournament:14121	ESL Brasil Premier League	44.5	55.5	sr:competitor:325445	TRUE
sr:match:11370203	sr:player:1119431	Reis, Lucas	psy_	21	79	45.92	45	1.24	98	4/1/2017 1:00	KEY	sr:competitor:325445	Keyd Stars	home	21	79	45.92	45	1.24	98	sr:tournament:14121	ESL Brasil Premier League	44.5	55.5	sr:competitor:325445	TRUE
sr:match:11370203	sr:player:1119437	Polo, Rosario	SpyDaemoN	21	79	45.92	45	1.24	98	4/1/2017 1:00	KEY	sr:competitor:325445	Keyd Stars	home	21	79	45.92	45	1.24	98	sr:tournament:14121	ESL Brasil Premier League	44.5	55.5	sr:competitor:325445	TRUE
sr:match:11370203	sr:player:1119435	Morimoto, Raian	GOD	21	79	45.92	45	1.24	98	4/1/2017 1:00	KEY	sr:competitor:325445	Keyd Stars	home	21	79	45.92	45	1.24	98	sr:tournament:14121	ESL Brasil Premier League	44.5	55.5	sr:competitor:325445	TRUE
sr:match:11370203	sr:player:1119517	GW^	GW^	14	98	43.04	34	0.81	79	4/1/2017 1:00	PRO	sr:competitor:325469	Progaming E-Sports	away	14	98	43.04	34	0.81	79	sr:tournament:14121	ESL Brasil Premier League	44.5	55.5	sr:competitor:325445	FALSE
sr:match:11370203	sr:player:1119519	RiKZw	RiKZw	14	98	43.04	34	0.81	79	4/1/2017 1:00	PRO	sr:competitor:325469	Progaming E-Sports	away	14	98	43.04	34	0.81	79	sr:tournament:14121	ESL Brasil Premier League	44.5	55.5	sr:competitor:325445	FALSE
sr:match:11370203	sr:player:1119521	Ono, Bruno	ellllll	14	98	43.04	34	0.81	79	4/1/2017 1:00	PRO	sr:competitor:325469	Progaming E-Sports	away	14	98	43.04	34	0.81	79	sr:tournament:14121	ESL Brasil Premier League	44.5	55.5	sr:competitor:325445	FALSE
sr:match:11370203	sr:player:1119527	Oliveira, Leonardo de	leo_drunky	14	98	43.04	34	0.81	79	4/1/2017 1:00	PRO	sr:competitor:325469	Progaming E-Sports	away	14	98	43.04	34	0.81	79	sr:tournament:14121	ESL Brasil Premier League	44.5	55.5	sr:competitor:325445	FALSE
sr:match:11370203	sr:player:1119529	Mendes, Nathan	fv	14	98	43.04	34	0.81	79	4/1/2017 1:00	PRO	sr:competitor:325469	Progaming E-Sports	away	14	98	43.04	34	0.81	79	sr:tournament:14121	ESL Brasil Premier League	44.5	55.5	sr:competitor:325445	FALSE
sr:match:11370203	sr:player:1119433	Yokomizo, Matheus	deM0	21	79	45.92	45	1.24	98	4/1/2017 1:00	KEY	sr:competitor:325445	Keyd Stars	home	21	79	45.92	45	1.24	98	sr:tournament:14121	ESL Brasil Premier League	44.5	55.5	sr:competitor:325445	TRUE
sr:match:11375781	sr:player:1119489	Yuji, Lucas	YJ	23	116	41.24	40	0.84	97	4/1/2017 1:55	BDR	sr:competitor:284691	Blackdragons	away	23	116	41.24	40	0.84	97	sr:tournament:14121	ESL Brasil Premier League	27.4	72.6	sr:competitor:309484	FALSE
sr:match:11375781	sr:player:1119493	Lacerda, Raphael	exit^_^	23	116	41.24	40	0.84	97	4/1/2017 1:55	BDR	sr:competitor:284691	Blackdragons	away	23	116	41.24	40	0.84	97	sr:tournament:14121	ESL Brasil Premier League	27.4	72.6	sr:competitor:309484	FALSE
sr:match:11375781	sr:player:1012037	Pavanelli, Rafael	PAVA	25	97	41.38	48	1.2	116	4/1/2017 1:55	TM1	sr:competitor:309484	Team1	home	25	97	41.38	48	1.2	116	sr:tournament:14121	ESL Brasil Premier League	27.4	72.6	sr:competitor:309484	TRUE
sr:match:11375781	sr:player:1022837	Fukuda, Bruno	BIT	25	97	41.38	48	1.2	116	4/1/2017 1:55	TM1	sr:competitor:309484	Team1	home	25	97	41.38	48	1.2	116	sr:tournament:14121	ESL Brasil Premier League	27.4	72.6	sr:competitor:309484	TRUE
sr:match:11375781	sr:player:1119467	Rossato, Alencar	TRK	25	97	41.38	48	1.2	116	4/1/2017 1:55	TM1	sr:competitor:309484	Team1	home	25	97	41.38	48	1.2	116	sr:tournament:14121	ESL Brasil Premier League	27.4	72.6	sr:competitor:309484	TRUE
sr:match:11375781	sr:player:1119473	Bonifacio, Pedro	MALUK3	25	97	41.38	48	1.2	116	4/1/2017 1:55	TM1	sr:competitor:309484	Team1	home	25	97	41.38	48	1.2	116	sr:tournament:14121	ESL Brasil Premier League	27.4	72.6	sr:competitor:309484	TRUE
sr:match:11375781	sr:player:1119475	Torraca, Victor	IDK	25	97	41.38	48	1.2	116	4/1/2017 1:55	TM1	sr:competitor:309484	Team1	home	25	97	41.38	48	1.2	116	sr:tournament:14121	ESL Brasil Premier League	27.4	72.6	sr:competitor:309484	TRUE
sr:match:11375781	sr:player:1119491	Lima, Rafael	RAAFA	23	116	41.24	40	0.84	97	4/1/2017 1:55	BDR	sr:competitor:284691	Blackdragons	away	23	116	41.24	40	0.84	97	sr:tournament:14121	ESL Brasil Premier League	27.4	72.6	sr:competitor:309484	FALSE
sr:match:11375781	sr:player:1119485	Nishikata, Guilherme	gui^^	23	116	41.24	40	0.84	97	4/1/2017 1:55	BDR	sr:competitor:284691	Blackdragons	away	23	116	41.24	40	0.84	97	sr:tournament:14121	ESL Brasil Premier League	27.4	72.6	sr:competitor:309484	FALSE
sr:match:11375781	sr:player:1119487	Moura, Jhonatan	JNT	23	116	41.24	40	0.84	97	4/1/2017 1:55	BDR	sr:competitor:284691	Blackdragons	away	23	116	41.24	40	0.84	97	sr:tournament:14121	ESL Brasil Premier League	27.4	72.6	sr:competitor:309484	FALSE
sr:match:11375785	sr:player:1119493	Lacerda, Raphael	exit^_^	15	73	46	23	0.68	50	4/21/2017 22:00	BDR	sr:competitor:284691	Blackdragons	away	15	73	46	23	0.68	50	sr:tournament:14121	ESL Brasil Premier League	45.8	54.2	sr:competitor:325445	FALSE
sr:match:11375785	sr:player:1119429	Reis, Francisco	CONTROL	16	50	49.32	36	1.46	73	4/21/2017 22:00	KEY	sr:competitor:325445	Keyd Stars	home	16	50	49.32	36	1.46	73	sr:tournament:14121	ESL Brasil Premier League	45.8	54.2	sr:competitor:325445	TRUE
sr:match:11375785	sr:player:1119431	Reis, Lucas	psy_	16	50	49.32	36	1.46	73	4/21/2017 22:00	KEY	sr:competitor:325445	Keyd Stars	home	16	50	49.32	36	1.46	73	sr:tournament:14121	ESL Brasil Premier League	45.8	54.2	sr:competitor:325445	TRUE
sr:match:11375785	sr:player:1119433	Yokomizo, Matheus	deM0	16	50	49.32	36	1.46	73	4/21/2017 22:00	KEY	sr:competitor:325445	Keyd Stars	home	16	50	49.32	36	1.46	73	sr:tournament:14121	ESL Brasil Premier League	45.8	54.2	sr:competitor:325445	TRUE
sr:match:11375785	sr:player:1119435	Morimoto, Raian	GOD	16	50	49.32	36	1.46	73	4/21/2017 22:00	KEY	sr:competitor:325445	Keyd Stars	home	16	50	49.32	36	1.46	73	sr:tournament:14121	ESL Brasil Premier League	45.8	54.2	sr:competitor:325445	TRUE
sr:match:11375785	sr:player:1119437	Polo, Rosario	SpyDaemoN	16	50	49.32	36	1.46	73	4/21/2017 22:00	KEY	sr:competitor:325445	Keyd Stars	home	16	50	49.32	36	1.46	73	sr:tournament:14121	ESL Brasil Premier League	45.8	54.2	sr:competitor:325445	TRUE
sr:match:11375785	sr:player:1119485	Nishikata, Guilherme	gui^^	15	73	46	23	0.68	50	4/21/2017 22:00	BDR	sr:competitor:284691	Blackdragons	away	15	73	46	23	0.68	50	sr:tournament:14121	ESL Brasil Premier League	45.8	54.2	sr:competitor:325445	FALSE
sr:match:11375785	sr:player:1119487	Moura, Jhonatan	JNT	15	73	46	23	0.68	50	4/21/2017 22:00	BDR	sr:competitor:284691	Blackdragons	away	15	73	46	23	0.68	50	sr:tournament:14121	ESL Brasil Premier League	45.8	54.2	sr:competitor:325445	FALSE
sr:match:11375785	sr:player:1119489	Yuji, Lucas	YJ	15	73	46	23	0.68	50	4/21/2017 22:00	BDR	sr:competitor:284691	Blackdragons	away	15	73	46	23	0.68	50	sr:tournament:14121	ESL Brasil Premier League	45.8	54.2	sr:competitor:325445	FALSE
sr:match:11375785	sr:player:1119491	Lima, Rafael	RAAFA	15	73	46	23	0.68	50	4/21/2017 22:00	BDR	sr:competitor:284691	Blackdragons	away	15	73	46	23	0.68	50	sr:tournament:14121	ESL Brasil Premier League	45.8	54.2	sr:competitor:325445	FALSE
sr:match:11615459	sr:player:1119425	Spacca, Guilherme	spacca	16	109	29.41	30	0.94	102	5/3/2017 1:10	MER	sr:competitor:325443	Merciless Gaming	away	16	109	29.41	30	0.94	102	sr:tournament:14121	ESL Brasil Premier League	50.1	49.9	sr:competitor:309484	FALSE
sr:match:11615459	sr:player:1119423	Resende, Arthur	prdd	16	109	29.41	30	0.94	102	5/3/2017 1:10	MER	sr:competitor:325443	Merciless Gaming	away	16	109	29.41	30	0.94	102	sr:tournament:14121	ESL Brasil Premier League	50.1	49.9	sr:competitor:309484	FALSE
sr:match:11615459	sr:player:1012059	Farias, Felipe	DELBONI	16	109	29.41	30	0.94	102	5/3/2017 1:10	MER	sr:competitor:325443	Merciless Gaming	away	16	109	29.41	30	0.94	102	sr:tournament:14121	ESL Brasil Premier League	50.1	49.9	sr:competitor:309484	FALSE
sr:match:11615459	sr:player:1119475	Torraca, Victor	IDK	24	102	39.45	43	1.07	109	5/3/2017 1:10	TM1	sr:competitor:309484	Team1	home	24	102	39.45	43	1.07	109	sr:tournament:14121	ESL Brasil Premier League	50.1	49.9	sr:competitor:309484	TRUE
sr:match:11615459	sr:player:1022837	Fukuda, Bruno	BIT	24	102	39.45	43	1.07	109	5/3/2017 1:10	TM1	sr:competitor:309484	Team1	home	24	102	39.45	43	1.07	109	sr:tournament:14121	ESL Brasil Premier League	50.1	49.9	sr:competitor:309484	TRUE
sr:match:11615459	sr:player:1119467	Rossato, Alencar	TRK	24	102	39.45	43	1.07	109	5/3/2017 1:10	TM1	sr:competitor:309484	Team1	home	24	102	39.45	43	1.07	109	sr:tournament:14121	ESL Brasil Premier League	50.1	49.9	sr:competitor:309484	TRUE
sr:match:11615459	sr:player:1012037	Pavanelli, Rafael	PAVA	24	102	39.45	43	1.07	109	5/3/2017 1:10	TM1	sr:competitor:309484	Team1	home	24	102	39.45	43	1.07	109	sr:tournament:14121	ESL Brasil Premier League	50.1	49.9	sr:competitor:309484	TRUE
sr:match:11615459	sr:player:1120583	Franca, Thiago	TIFA	16	109	29.41	30	0.94	102	5/3/2017 1:10	MER	sr:competitor:325443	Merciless Gaming	away	16	109	29.41	30	0.94	102	sr:tournament:14121	ESL Brasil Premier League	50.1	49.9	sr:competitor:309484	FALSE
sr:match:11615459	sr:player:1119473	Bonifacio, Pedro	MALUK3	24	102	39.45	43	1.07	109	5/3/2017 1:10	TM1	sr:competitor:309484	Team1	home	24	102	39.45	43	1.07	109	sr:tournament:14121	ESL Brasil Premier League	50.1	49.9	sr:competitor:309484	TRUE
sr:match:11615459	sr:player:1122919	Shinji, Ricardo	S1	16	109	29.41	30	0.94	102	5/3/2017 1:10	MER	sr:competitor:325443	Merciless Gaming	away	16	109	29.41	30	0.94	102	sr:tournament:14121	ESL Brasil Premier League	50.1	49.9	sr:competitor:309484	FALSE
sr:match:11626839	sr:player:1119435	Morimoto, Raian	GOD	25	87	48.62	53	1.25	109	5/5/2017 0:25	KEY	sr:competitor:325445	Keyd Stars	away	25	87	48.62	53	1.25	109	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:325445	TRUE
sr:match:11626839	sr:player:1119431	Reis, Lucas	psy_	25	87	48.62	53	1.25	109	5/5/2017 0:25	KEY	sr:competitor:325445	Keyd Stars	away	25	87	48.62	53	1.25	109	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:325445	TRUE
sr:match:11626839	sr:player:1120581	Cardoso, Guilherme	SKOOLAGE	25	87	48.62	53	1.25	109	5/5/2017 0:25	KEY	sr:competitor:325445	Keyd Stars	away	25	87	48.62	53	1.25	109	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:325445	TRUE
sr:match:11626839	sr:player:1119437	Polo, Rosario	SpyDaemoN	25	87	48.62	53	1.25	109	5/5/2017 0:25	KEY	sr:competitor:325445	Keyd Stars	away	25	87	48.62	53	1.25	109	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:325445	TRUE
sr:match:11626839	sr:player:1119433	Yokomizo, Matheus	deM0	25	87	48.62	53	1.25	109	5/5/2017 0:25	KEY	sr:competitor:325445	Keyd Stars	away	25	87	48.62	53	1.25	109	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:325445	TRUE
sr:match:11626839	sr:player:1012077	Nogueira, Nicholas	guerri	18	109	40.23	35	0.8	87	5/5/2017 0:25	TSH	sr:competitor:325463	Tshow	home	18	109	40.23	35	0.8	87	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:325445	FALSE
sr:match:11626839	sr:player:1132205	Juny	Juny	18	109	40.23	35	0.8	87	5/5/2017 0:25	TSH	sr:competitor:325463	Tshow	home	18	109	40.23	35	0.8	87	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:325445	FALSE
sr:match:11626839	sr:player:1119503	Figueiredo, Vinicius	VINI	18	109	40.23	35	0.8	87	5/5/2017 0:25	TSH	sr:competitor:325463	Tshow	home	18	109	40.23	35	0.8	87	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:325445	FALSE
sr:match:11626839	sr:player:1119499	Lourencin, Joao	KNIGHT	18	109	40.23	35	0.8	87	5/5/2017 0:25	TSH	sr:competitor:325463	Tshow	home	18	109	40.23	35	0.8	87	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:325445	FALSE
sr:match:11626839	sr:player:1119501	Souza, Fernando	F11	18	109	40.23	35	0.8	87	5/5/2017 0:25	TSH	sr:competitor:325463	Tshow	home	18	109	40.23	35	0.8	87	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:325445	FALSE
sr:match:11626841	sr:player:1132207	mtr_	mtr_	13	89	46.94	46	1.1	98	5/5/2017 1:40	ITZ	sr:competitor:274885	Intz E-Sports	away	13	89	46.94	46	1.1	98	sr:tournament:14121	ESL Brasil Premier League	69.9	30.1	sr:competitor:274885	TRUE
sr:match:11626841	sr:player:1012083	Caires	fp1	13	89	46.94	46	1.1	98	5/5/2017 1:40	ITZ	sr:competitor:274885	Intz E-Sports	away	13	89	46.94	46	1.1	98	sr:tournament:14121	ESL Brasil Premier League	69.9	30.1	sr:competitor:274885	TRUE
sr:match:11626841	sr:player:1119463	Gomes, Yuri	yuuurih	13	89	46.94	46	1.1	98	5/5/2017 1:40	ITZ	sr:competitor:274885	Intz E-Sports	away	13	89	46.94	46	1.1	98	sr:tournament:14121	ESL Brasil Premier League	69.9	30.1	sr:competitor:274885	TRUE
sr:match:11626841	sr:player:1119451	cryo^	cryo^	13	89	46.94	46	1.1	98	5/5/2017 1:40	ITZ	sr:competitor:274885	Intz E-Sports	away	13	89	46.94	46	1.1	98	sr:tournament:14121	ESL Brasil Premier League	69.9	30.1	sr:competitor:274885	TRUE
sr:match:11626841	sr:player:1119461	Herrera, Thiago	ttJM	13	89	46.94	46	1.1	98	5/5/2017 1:40	ITZ	sr:competitor:274885	Intz E-Sports	away	13	89	46.94	46	1.1	98	sr:tournament:14121	ESL Brasil Premier League	69.9	30.1	sr:competitor:274885	TRUE
sr:match:11626841	sr:player:1119519	RiKZw	RiKZw	18	98	57.3	51	0.91	89	5/5/2017 1:40	PRO	sr:competitor:325469	Progaming E-Sports	home	18	98	57.3	51	0.91	89	sr:tournament:14121	ESL Brasil Premier League	69.9	30.1	sr:competitor:274885	FALSE
sr:match:11626841	sr:player:1119527	Oliveira, Leonardo de	leo_drunky	18	98	57.3	51	0.91	89	5/5/2017 1:40	PRO	sr:competitor:325469	Progaming E-Sports	home	18	98	57.3	51	0.91	89	sr:tournament:14121	ESL Brasil Premier League	69.9	30.1	sr:competitor:274885	FALSE
sr:match:11626841	sr:player:1119517	GW^	GW^	18	98	57.3	51	0.91	89	5/5/2017 1:40	PRO	sr:competitor:325469	Progaming E-Sports	home	18	98	57.3	51	0.91	89	sr:tournament:14121	ESL Brasil Premier League	69.9	30.1	sr:competitor:274885	FALSE
sr:match:11626841	sr:player:1119529	Mendes, Nathan	fv	18	98	57.3	51	0.91	89	5/5/2017 1:40	PRO	sr:competitor:325469	Progaming E-Sports	home	18	98	57.3	51	0.91	89	sr:tournament:14121	ESL Brasil Premier League	69.9	30.1	sr:competitor:274885	FALSE
sr:match:11626841	sr:player:1119521	Ono, Bruno	ellllll	18	98	57.3	51	0.91	89	5/5/2017 1:40	PRO	sr:competitor:325469	Progaming E-Sports	home	18	98	57.3	51	0.91	89	sr:tournament:14121	ESL Brasil Premier League	69.9	30.1	sr:competitor:274885	FALSE
sr:match:11370229	sr:player:1119501	Souza, Fernando	F11	15	97	39.68	25	0.65	63	5/5/2017 21:40	TSH	sr:competitor:325463	Tshow	home	15	97	39.68	25	0.65	63	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:309484	FALSE
sr:match:11370229	sr:player:1012077	Nogueira, Nicholas	guerri	15	97	39.68	25	0.65	63	5/5/2017 21:40	TSH	sr:competitor:325463	Tshow	home	15	97	39.68	25	0.65	63	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:309484	FALSE
sr:match:11370229	sr:player:1119503	Figueiredo, Vinicius	VINI	15	97	39.68	25	0.65	63	5/5/2017 21:40	TSH	sr:competitor:325463	Tshow	home	15	97	39.68	25	0.65	63	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:309484	FALSE
sr:match:11370229	sr:player:1119473	Bonifacio, Pedro	MALUK3	20	63	40.21	39	1.54	97	5/5/2017 21:40	TM1	sr:competitor:309484	Team1	away	20	63	40.21	39	1.54	97	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:309484	TRUE
sr:match:11370229	sr:player:1132205	Juny	Juny	15	97	39.68	25	0.65	63	5/5/2017 21:40	TSH	sr:competitor:325463	Tshow	home	15	97	39.68	25	0.65	63	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:309484	FALSE
sr:match:11370229	sr:player:1012037	Pavanelli, Rafael	PAVA	20	63	40.21	39	1.54	97	5/5/2017 21:40	TM1	sr:competitor:309484	Team1	away	20	63	40.21	39	1.54	97	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:309484	TRUE
sr:match:11370229	sr:player:1022837	Fukuda, Bruno	BIT	20	63	40.21	39	1.54	97	5/5/2017 21:40	TM1	sr:competitor:309484	Team1	away	20	63	40.21	39	1.54	97	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:309484	TRUE
sr:match:11370229	sr:player:1119467	Rossato, Alencar	TRK	20	63	40.21	39	1.54	97	5/5/2017 21:40	TM1	sr:competitor:309484	Team1	away	20	63	40.21	39	1.54	97	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:309484	TRUE
sr:match:11370229	sr:player:1119505	Godoy, Vinicius	ZAM	15	97	39.68	25	0.65	63	5/5/2017 21:40	TSH	sr:competitor:325463	Tshow	home	15	97	39.68	25	0.65	63	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:309484	FALSE
sr:match:11370229	sr:player:1119475	Torraca, Victor	IDK	20	63	40.21	39	1.54	97	5/5/2017 21:40	TM1	sr:competitor:309484	Team1	away	20	63	40.21	39	1.54	97	sr:tournament:14121	ESL Brasil Premier League	78.6	21.4	sr:competitor:309484	TRUE
sr:match:11370231	sr:player:1119481	Cespedes, Marcelo	chelo	25	96	43.4	46	1.1	106	5/5/2017 22:35	PAI	sr:competitor:325451	Pain Gaming	away	25	96	43.4	46	1.1	106	sr:tournament:14121	ESL Brasil Premier League	65.1	34.9	sr:competitor:325451	TRUE
sr:match:11370231	sr:player:1119477	Schenato, Gabriel	NEKIZ	25	96	43.4	46	1.1	106	5/5/2017 22:35	PAI	sr:competitor:325451	Pain Gaming	away	25	96	43.4	46	1.1	106	sr:tournament:14121	ESL Brasil Premier League	65.1	34.9	sr:competitor:325451	TRUE
sr:match:11370231	sr:player:1012067	Pereira, Alef	tatazin	25	96	43.4	46	1.1	106	5/5/2017 22:35	PAI	sr:competitor:325451	Pain Gaming	away	25	96	43.4	46	1.1	106	sr:tournament:14121	ESL Brasil Premier League	65.1	34.9	sr:competitor:325451	TRUE
sr:match:11370231	sr:player:1012061	Fischer, Denis	dzt	25	96	43.4	46	1.1	106	5/5/2017 22:35	PAI	sr:competitor:325451	Pain Gaming	away	25	96	43.4	46	1.1	106	sr:tournament:14121	ESL Brasil Premier League	65.1	34.9	sr:competitor:325451	TRUE
sr:match:11370231	sr:player:1012065	Felipe, Paulo	land1n	25	96	43.4	46	1.1	106	5/5/2017 22:35	PAI	sr:competitor:325451	Pain Gaming	away	25	96	43.4	46	1.1	106	sr:tournament:14121	ESL Brasil Premier League	65.1	34.9	sr:competitor:325451	TRUE
sr:match:11370231	sr:player:1119527	Oliveira, Leonardo de	leo_drunky	20	107	45.26	43	0.89	95	5/5/2017 22:35	PRO	sr:competitor:325469	Progaming E-Sports	home	20	107	45.26	43	0.89	95	sr:tournament:14121	ESL Brasil Premier League	65.1	34.9	sr:competitor:325451	FALSE
